ИндексОПС;Доставочный уч.;Улица;Дом ;Номер подъезда;Кол-во квартир
398026;ДУ-1;Шоссейная;Дом 15;Подъезд-;Квартир-
398026;ДУ-1;Шоссейная;Дом 17;Подъезд-;Квартир-
398026;ДУ-1;Шоссейная;Дом 19;Подъезд-;Квартир-
398026;ДУ-1;Шоссейная;Дом стр.11;Подъезд-;Квартир-
398026;ДУ-1;Шоссейная;Дом 1;Подъезд-;Квартир-
398026;ДУ-1;Шоссейная;Дом 2;Подъезд-;Квартир-56
398026;ДУ-1;Шоссейная;Дом 3;Подъезд-;Квартир-
398026;ДУ-1;Шоссейная;Дом 4;Подъезд-;Квартир-
398026;ДУ-1;Шоссейная;Дом 5;Подъезд-;Квартир-
398026;ДУ-1;Шоссейная;Дом 6;Подъезд-;Квартир-
398026;ДУ-1;Шоссейная;Дом 7;Подъезд-;Квартир-
398026;ДУ-1;Шоссейная;Дом 8;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 24;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 7;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 8;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 9;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 25;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 26;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 27;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 28;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 29;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 3;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 31;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 32;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 39;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 41;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 43;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 5;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 55;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 6;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 6 А;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 33;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 34;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 35;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 37;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 38;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 43 А;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 44;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 45;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 46;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 48;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 61;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 62;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 30;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 49;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 53;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 11;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 12;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 14;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 15;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 16;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 17;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 18;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 19;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 2;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 20;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 21;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 22;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 23;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 60;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 54;Подъезд-;Квартир-
398914;ДУ-2;М. Кольцова;Дом 10;Подъезд-;Квартир-
398004;ДУ-3;Свиридова;Дом 11;Подъезд-1;Квартир-81
398004;ДУ-3;Свиридова;Дом 13;Подъезд-1;Квартир-113
398004;ДУ-3;Свиридова;Дом 17;Подъезд-1;Квартир-80
398004;ДУ-3;Свиридова;Дом 20 к.1;Подъезд-;Квартир-
398004;ДУ-3;Свиридова;Дом 20 к.4;Подъезд-;Квартир-
398004;ДУ-3;Свиридова;Дом 19;Подъезд-1;Квартир-47
398027;ДУ-2;Свиридова;Дом 8;Подъезд-;Квартир-90
398027;ДУ-2;Свиридова;Дом 1 А;Подъезд-1;Квартир-40
398027;ДУ-2;Свиридова;Дом 1 А;Подъезд-2;Квартир-51
398027;ДУ-2;Свиридова;Дом 1 А;Подъезд-3;Квартир-120
398004;ДУ-3;Свиридова;Дом 21;Подъезд-1;Квартир-40
398004;ДУ-3;Свиридова;Дом 21;Подъезд-2;Квартир-80
398027;ДУ-2;Свиридова;Дом 1;Подъезд-1;Квартир-14
398027;ДУ-2;Свиридова;Дом 1;Подъезд-2;Квартир-59
398004;ДУ-3;Свиридова;Дом 10;Подъезд-;Квартир-
398027;ДУ-1;Свиридова;Дом 6;Подъезд-;Квартир-
398004;ДУ-3;Свиридова;Дом 8 А;Подъезд-;Квартир-
398027;ДУ-2;Свиридова;Дом 3;Подъезд-1;Квартир-40
398027;ДУ-2;Свиридова;Дом 3;Подъезд-2;Квартир-80
398027;ДУ-2;Свиридова;Дом 5;Подъезд-1;Квартир-40
398027;ДУ-2;Свиридова;Дом 5;Подъезд-2;Квартир-80
398027;ДУ-2;Свиридова;Дом 5;Подъезд-3;Квартир-120
398027;ДУ-2;Свиридова;Дом 7;Подъезд-1;Квартир-24
398027;ДУ-2;Свиридова;Дом 12;Подъезд-;Квартир-57
398027;ДУ-2;Свиридова;Дом 4;Подъезд-;Квартир-84
398027;ДУ-2;Свиридова;Дом 2;Подъезд-;Квартир-23
398004;ДУ-3;Свиридова;Дом 20 к.2;Подъезд-;Квартир-
398027;ДУ-2;Мистюкова;Дом 3;Подъезд-1;Квартир-11
398027;ДУ-2;Мистюкова;Дом 3;Подъезд-2;Квартир-80
398027;ДУ-2;Мистюкова;Дом 3;Подъезд-3;Квартир-120
398027;ДУ-2;Мистюкова;Дом 8;Подъезд-;Квартир-30
398027;ДУ-2;Мистюкова;Дом 4;Подъезд-;Квартир-62
398027;ДУ-2;Мистюкова;Дом 1;Подъезд-;Квартир-
398027;ДУ-2;Мистюкова;Дом 7;Подъезд-;Квартир-
398027;ДУ-2;Мистюкова;Дом 9;Подъезд-;Квартир-
398027;ДУ-2;Мистюкова;Дом 10;Подъезд-1;Квартир-40
398027;ДУ-2;Мистюкова;Дом 10;Подъезд-2;Квартир-69
398027;ДУ-2;Мистюкова;Дом 10;Подъезд-3;Квартир-108
398027;ДУ-2;Мистюкова;Дом 10;Подъезд-4;Квартир-131
398027;ДУ-2;Мистюкова;Дом 12;Подъезд-1;Квартир-40
398027;ДУ-2;Мистюкова;Дом 12;Подъезд-2;Квартир-79
398027;ДУ-2;Мистюкова;Дом 14;Подъезд-1;Квартир-30
398027;ДУ-2;Мистюкова;Дом 14;Подъезд-2;Квартир-51
398027;ДУ-2;Мистюкова;Дом 14;Подъезд-3;Квартир-107
398027;ДУ-2;Мистюкова;Дом 14;Подъезд-4;Квартир-160
398027;ДУ-2;Мистюкова;Дом 6;Подъезд-1;Квартир-14
398027;ДУ-2;Мистюкова;Дом 6;Подъезд-3;Квартир-120
398027;ДУ-2;Мистюкова;Дом 6;Подъезд-2;Квартир-73
398027;ДУ-2;Мистюкова;Дом 16;Подъезд-1;Квартир-4
398027;ДУ-2;Мистюкова;Дом 16;Подъезд-2;Квартир-80
398027;ДУ-2;Мистюкова;Дом 2;Подъезд-;Квартир-31
398007;ДУ-1;Промышленный;Дом 2;Подъезд-;Квартир-
398007;ДУ-1;Промышленный;Дом 10;Подъезд-;Квартир-
398007;ДУ-1;Промышленный;Дом 7 А;Подъезд-;Квартир-
398007;ДУ-1;Промышленный;Дом 1;Подъезд-;Квартир-
398007;ДУ-1;Промышленный;Дом 10 А;Подъезд-;Квартир-
398007;ДУ-1;Промышленный;Дом 3 А;Подъезд-;Квартир-
398007;ДУ-1;Промышленный;Дом 5;Подъезд-;Квартир-
398007;ДУ-1;Промышленный;Дом стр.9;Подъезд-;Квартир-
398007;ДУ-1;Промышленный;Дом 4;Подъезд-;Квартир-
398007;ДУ-1;Промышленный;Дом 7;Подъезд-;Квартир-
398001;ДУ-1;Театральная;Дом 3;Подъезд-;Квартир-
398019;ДУ-1;Театральная;Дом 1;Подъезд-;Квартир-
398001;ДУ-100;Театральная;Дом 2;Подъезд-;Квартир-
398011;ДУ-2;Усманская;Дом 6 А;Подъезд-;Квартир-
398011;ДУ-2;Усманская;Дом 8;Подъезд-;Квартир-
398011;ДУ-2;Усманская;Дом стр.8;Подъезд-;Квартир-
398011;ДУ-2;Усманская;Дом 1;Подъезд-;Квартир-2
398011;ДУ-2;Усманская;Дом 2;Подъезд-;Квартир-2
398011;ДУ-2;Усманская;Дом 3;Подъезд-;Квартир-
398011;ДУ-2;Усманская;Дом 4;Подъезд-;Квартир-
398011;ДУ-2;Усманская;Дом 5;Подъезд-;Квартир-2
398011;ДУ-2;Усманская;Дом 6;Подъезд-;Квартир-2
398026;ДУ-1;Брусничная;Дом 17;Подъезд-;Квартир-
398026;ДУ-1;Брусничная;Дом 1 А;Подъезд-;Квартир-
398026;ДУ-1;Брусничная;Дом 18;Подъезд-;Квартир-
398026;ДУ-1;Брусничная;Дом 21;Подъезд-;Квартир-
398026;ДУ-1;Брусничная;Дом 23;Подъезд-;Квартир-
398026;ДУ-1;Брусничная;Дом 14 А;Подъезд-;Квартир-
398026;ДУ-1;Брусничная;Дом 1;Подъезд-;Квартир-
398026;ДУ-1;Брусничная;Дом 2;Подъезд-;Квартир-
398026;ДУ-1;Брусничная;Дом 3;Подъезд-;Квартир-
398026;ДУ-1;Брусничная;Дом 4;Подъезд-;Квартир-
398026;ДУ-1;Брусничная;Дом 5;Подъезд-;Квартир-
398026;ДУ-1;Брусничная;Дом 6;Подъезд-;Квартир-
398026;ДУ-1;Брусничная;Дом 7;Подъезд-;Квартир-
398026;ДУ-1;Брусничная;Дом 8;Подъезд-;Квартир-
398026;ДУ-1;Брусничная;Дом 9;Подъезд-;Квартир-
398026;ДУ-1;Брусничная;Дом 10;Подъезд-;Квартир-
398026;ДУ-1;Брусничная;Дом 11;Подъезд-;Квартир-
398026;ДУ-1;Брусничная;Дом 12;Подъезд-;Квартир-
398026;ДУ-1;Брусничная;Дом 13;Подъезд-;Квартир-
398026;ДУ-1;Брусничная;Дом 14;Подъезд-;Квартир-
398026;ДУ-1;Брусничная;Дом 15;Подъезд-;Квартир-
398026;ДУ-1;Брусничная;Дом 16;Подъезд-;Квартир-
398026;ДУ-1;Брусничная;Дом 19;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 12;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 13;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 14;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 15;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 16;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 17;Подъезд-;Квартир-
398908;ДУ-1;Ореховая;Дом 2 А;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 3;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 4;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 5;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 6;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 7;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 8;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 27;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 28;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 29;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 30;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 31;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 32;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 33;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 34;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 35;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 36;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 37;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 38;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 39;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 40;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 2;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 9;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 10;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 11;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 18;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 19;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 20;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 21;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 22;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 23;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 24;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 25;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 26;Подъезд-;Квартир-
398908;ДУ-2;Ореховая;Дом 1;Подъезд-;Квартир-
398914;ДУ-5;Вешенская;Дом 87;Подъезд-;Квартир-
398914;ДУ-5;Вешенская;Дом 88;Подъезд-;Квартир-
398914;ДУ-5;Вешенская;Дом 89;Подъезд-;Квартир-
